q1_anchor_deg,q2_anchor_deg,q1_dot,q2_dot,recovered,settling_time,total_control_effort,peak_angle_error,peak_cart_displacement
3.0,3.0,2.0,1.25,False,nan,8794.274655148929,52.73664989889422,2.0438484379038013
3.0,3.0,2.0,1.5,False,nan,8792.709649767201,96.29781322850525,2.0439641280213006
3.0,3.0,2.0,1.75,False,nan,8660.24094856374,67.94259600078078,2.041541437288761
3.0,3.0,2.0,2.0,False,nan,8842.293839939855,34.698925464349045,2.0460087755834526
4.0,4.0,-2.0,-2.0,False,nan,8809.125481671546,41.99662462970028,2.0431999681373942
4.0,4.0,-2.0,-1.75,False,nan,8765.460586299665,72.9619958862547,2.0397926772832045
4.0,4.0,-2.0,-1.5,False,nan,8685.851924395974,31.090792711462814,2.050184622163235
4.0,4.0,-2.0,-1.25,True,6.25,4606.187567952636,112105.30457302794,149.18822613154512
4.0,4.0,-2.0,-1.0,False,nan,8823.997122770925,52.87785666638491,2.0650406502067806
4.0,4.0,-2.0,-0.75,False,nan,8801.68538633022,47.66731407580016,2.040207815871515
4.0,4.0,-2.0,-0.5,True,7.855,6055.667982023511,3596.638071645961,72.31271039273571
4.0,4.0,-2.0,-0.25,False,nan,8790.634595865531,39.76835713813755,2.0464637822762217
4.0,4.0,-2.0,0.0,False,nan,8786.343160444503,109.42285507967499,2.04022556820995
4.0,4.0,-2.0,0.25,False,nan,8787.8348941014,27.627767861670726,2.0486003938581847
4.0,4.0,-2.0,0.5,True,3.375,338.4788576975053,0.30287095960439236,1.9420243844746488
4.0,4.0,-2.0,0.75,True,3.435,193.23587638801013,0.2355332104361791,1.895983911874968
4.0,4.0,-2.0,1.0,True,3.33,127.6319073770921,0.2044565753622975,1.6796318047504453
4.0,4.0,-2.0,1.25,True,3.17,89.22965656218867,0.1743127844738576,1.43611542858776
4.0,4.0,-2.0,1.5,True,2.92,71.96571230725269,0.14614158341789887,1.1796265438384195
4.0,4.0,-2.0,1.75,True,2.6750000000000003,73.2015088977993,0.1247617273743798,0.9180418968358331
4.0,4.0,-2.0,2.0,True,2.27,96.77513583955697,0.14384921260998765,0.6370517780079064
4.0,4.0,-1.75,-2.0,False,nan,8716.735716518619,49.29144441365105,2.043679779547731
4.0,4.0,-1.75,-1.75,False,nan,8738.351491842346,78.31305217386755,2.0534207963883757
4.0,4.0,-1.75,-1.5,True,6.465,4823.73555712492,15699.550037019055,2105.632460982297
4.0,4.0,-1.75,-1.25,False,nan,8817.624252297972,38.86029123453576,2.0357851636445616
4.0,4.0,-1.75,-1.0,True,7.34,5604.5773078885595,43384.74493939473,1370.783149069705
4.0,4.0,-1.75,-0.75,False,nan,8830.465094400724,28.238182567438773,2.052739731847049
4.0,4.0,-1.75,-0.5,False,nan,8787.846168452119,29.867181078360165,2.0528751109908483
4.0,4.0,-1.75,-0.25,False,nan,8777.17634244764,71.44459265355046,2.0545805737013554
4.0,4.0,-1.75,0.0,False,nan,8725.359332155098,108.95619376269285,2.0416585394813542
4.0,4.0,-1.75,0.25,True,3.4450000000000003,254.2744622253274,0.2808103683614836,1.9191106323377791
4.0,4.0,-1.75,0.5,True,3.375,159.77539313151917,0.21554447029527993,1.7341837365647579
4.0,4.0,-1.75,0.75,True,3.245,101.03711844931986,0.1828301470609157,1.5070088558906878
4.0,4.0,-1.75,1.0,True,3.04,66.8347773208891,0.15241371141290908,1.2569463340707028
4.0,4.0,-1.75,1.25,True,2.805,52.57631570038035,0.12430441357239726,0.9971321016371874
4.0,4.0,-1.75,1.5,True,2.525,56.12337664167114,0.10656463218538291,0.7397575320008098
4.0,4.0,-1.75,1.75,True,2.15,78.88974192923139,0.13294236751872737,0.49055668794979324
4.0,4.0,-1.75,2.0,True,2.18,130.86330534138952,0.2096244578501077,0.38199309249801217
4.0,4.0,-1.5,-2.0,False,nan,8766.373431081209,135.0131142408945,2.030293804961546
4.0,4.0,-1.5,-1.75,False,nan,8789.300289238949,47.09347587021226,2.0344978510500873
4.0,4.0,-1.5,-1.5,False,nan,8814.227927871685,48.205693389958334,2.053502780534349
4.0,4.0,-1.5,-1.25,True,4.775,3315.3057653261267,163896.3460117187,2232.794235334231
4.0,4.0,-1.5,-1.0,False,nan,8723.001416527606,90.92960031055615,2.038171063258994
4.0,4.0,-1.5,-0.75,False,nan,8811.168068479152,58.14554764851295,2.04750847003824
4.0,4.0,-1.5,-0.5,False,nan,8802.02053511063,115.1678031644772,2.0356170416865136
4.0,4.0,-1.5,-0.25,False,nan,8723.01026616335,23.149412160946113,2.0405493629942426
4.0,4.0,-1.5,0.0,True,3.395,215.3831005599012,0.2624500950226224,1.7693206442139218
4.0,4.0,-1.5,0.25,True,3.3000000000000003,131.61410463911545,0.1979337057965206,1.5680499900664686
4.0,4.0,-1.5,0.5,True,3.14,78.49341620940795,0.16118698614829932,1.3317265325269663
4.0,4.0,-1.5,0.75,True,2.91,47.92653213229667,0.13045373509654498,1.0762058896210673
4.0,4.0,-1.5,1.0,True,2.685,36.394276632421374,0.10252183043059586,0.8139601650112688
4.0,4.0,-1.5,1.25,True,2.305,42.22489359182246,0.09662828365775196,0.5599384400780404
4.0,4.0,-1.5,1.5,True,2.085,65.60526271259343,0.12852909443394703,0.353919893016172
4.0,4.0,-1.5,1.75,True,2.14,113.43686462677346,0.20128601330934148,0.2978418930776578
4.0,4.0,-1.5,2.0,True,2.8000000000000003,201.32906011597328,0.2921341739804161,0.44419066463048734
4.0,4.0,-1.25,-2.0,False,nan,8792.082213410245,59.09964681128973,2.0548081938185754
4.0,4.0,-1.25,-1.75,False,nan,8788.718586116935,105.7139872976444,2.043510889164496
4.0,4.0,-1.25,-1.5,False,nan,8836.744506795729,77.57831995503791,2.0441549573637645
4.0,4.0,-1.25,-1.25,False,nan,8740.244740237275,74.71152819271593,2.036455597159292
4.0,4.0,-1.25,-1.0,True,6.835,5122.907822078196,6258.114978964577,11.331576359060612
4.0,4.0,-1.25,-0.75,False,nan,8798.85222535064,71.69461985986486,2.0492110017540126
4.0,4.0,-1.25,-0.5,True,3.24,342.83805189062764,0.3174282382325341,1.6516845225195445
4.0,4.0,-1.25,-0.25,True,3.335,183.74880276153485,0.24503839749908973,1.6122648063073086
4.0,4.0,-1.25,0.0,True,3.215,108.15605919412144,0.1811561457680828,1.3984584425753426
4.0,4.0,-1.25,0.25,True,2.995,59.735221262919694,0.1395415081759728,1.1544041789835022
4.0,4.0,-1.25,0.5,True,2.815,32.37606435045873,0.1084558745971432,0.8943692984802851
4.0,4.0,-1.25,0.75,True,2.505,23.35433338920952,0.08940135827456261,0.63053460744792
4.0,4.0,-1.25,1.0,True,2.005,31.367159912712587,0.08783910723651216,0.3836301666204583
4.0,4.0,-1.25,1.25,True,2.05,56.14295768001596,0.12985517523705195,0.244631682923469
4.0,4.0,-1.25,1.5,True,2.105,102.32931006783929,0.1993265139485189,0.26351170119688816
4.0,4.0,-1.25,1.75,True,2.865,182.20749251613785,0.2824093507730148,0.5556506923757695
4.0,4.0,-1.25,2.0,True,2.835,343.0642866343404,0.37979332692541784,0.7318527742570567
4.0,4.0,-1.0,-2.0,False,nan,8881.86335752588,90.67618598092824,2.0274587464177984
4.0,4.0,-1.0,-1.75,False,nan,7677.375520112023,69.15878708442737,2.0510152733482747
4.0,4.0,-1.0,-1.5,False,nan,8828.880118041168,48.38841561451091,2.0521431959591276
4.0,4.0,-1.0,-1.25,False,nan,8799.788060481473,121.70169141221997,2.0498038061245603
4.0,4.0,-1.0,-1.0,False,nan,8791.189599316023,47.31526732552298,2.0341018697983477
4.0,4.0,-1.0,-0.75,True,3.335,266.9338626223844,0.2988487231925525,1.6342632241793689
4.0,4.0,-1.0,-0.5,True,3.2600000000000002,157.9775479236547,0.22864312083037408,1.4510299074871036
4.0,4.0,-1.0,-0.25,True,3.095,88.9754147165712,0.16519722935403955,1.2261928571028078
4.0,4.0,-1.0,0.0,True,2.92,44.569611355665145,0.11793720698980567,0.9756445625905903
4.0,4.0,-1.0,0.25,True,2.685,20.08979959063886,0.08645049571211062,0.7118830542552811
4.0,4.0,-1.0,0.5,True,2.19,13.410981277491187,0.07978510364945705,0.44733524908262634
4.0,4.0,-1.0,0.75,True,1.7850000000000001,23.52630128941465,0.08043905523062515,0.22422591874751985
4.0,4.0,-1.0,1.0,True,2.0300000000000002,50.1088976135656,0.13570552836104469,0.16723632937278804
4.0,4.0,-1.0,1.25,True,2.59,96.17157340626756,0.2020932357454069,0.401041575161488
4.0,4.0,-1.0,1.5,True,2.9250000000000003,171.97307524952706,0.2791805353174865,0.679522641461321
4.0,4.0,-1.0,1.75,True,2.965,307.187658411097,0.36744383464976205,0.8969873850631043
4.0,4.0,-1.0,2.0,False,nan,8834.4732078303,39.90270144703846,2.039644706374789
4.0,4.0,-0.75,-2.0,False,nan,8802.840278161606,52.6090228298246,2.0513541462571476
4.0,4.0,-0.75,-1.75,False,nan,8857.11036477884,33.698505503779096,2.0337530081881185
4.0,4.0,-0.75,-1.5,False,nan,8790.122103527408,45.73337806833838,2.061769337679178
4.0,4.0,-0.75,-1.25,False,nan,8765.454854436524,130.0229718228416,2.031161903041041
4.0,4.0,-0.75,-1.0,True,3.285,235.62549828045064,0.2844899386534524,1.4959875321721
4.0,4.0,-0.75,-0.75,True,3.17,137.3685771900254,0.2135188819712335,1.287117529136398
4.0,4.0,-0.75,-0.5,True,3.0,73.76563016718815,0.1502138555924791,1.0520077091270073
4.0,4.0,-0.75,-0.25,True,2.825,32.85642615789713,0.09643598282058895,0.7960420245335782
4.0,4.0,-0.75,0.0,True,2.47,11.000862437782095,0.07281991581441787,0.5292032147520281
4.0,4.0,-0.75,0.25,True,1.37,6.534640363429738,0.07253907433589735,0.2651681567844334
4.0,4.0,-0.75,0.5,True,1.885,18.696996775310453,0.08795616788434599,0.11814015958787635
4.0,4.0,-0.75,0.75,True,2.02,47.30050870727593,0.14483335515651705,0.285234426487322
4.0,4.0,-0.75,1.0,True,2.77,94.25413252709005,0.20833809759465138,0.5496791169760633
4.0,4.0,-0.75,1.25,True,2.97,168.49057693073306,0.28056329047473544,0.8118395026439372
4.0,4.0,-0.75,1.5,True,3.0,295.22353678922536,0.36233905876728223,1.020847342685285
4.0,4.0,-0.75,1.75,False,nan,8868.852266605694,97.24881031100372,2.0433330380607
4.0,4.0,-0.75,2.0,False,nan,8828.225757800557,46.155045183412284,2.041545944584913
4.0,4.0,-0.5,-2.0,False,nan,8082.346461632931,16536.296147074274,458.1314416508269
4.0,4.0,-0.5,-1.75,False,nan,8841.206267197274,37.4468661676477,2.050901231565783
4.0,4.0,-0.5,-1.5,False,nan,8774.321808180233,151.6399019729343,2.0374558478479314
4.0,4.0,-0.5,-1.25,True,3.22,212.92383694079535,0.2723034776933203,1.3490178544202849
4.0,4.0,-0.5,-1.0,True,3.0500000000000003,121.43704599403581,0.19993950344075345,1.1222279376676114
4.0,4.0,-0.5,-0.75,True,2.93,62.30509308518154,0.1363400925083926,0.8766593942592148
4.0,4.0,-0.5,-0.5,True,2.685,24.49450760476694,0.07900416423379099,0.6162807708164232
4.0,4.0,-0.5,-0.25,True,1.695,5.063153523157356,0.06981317007977318,0.3468796025712092
4.0,4.0,-0.5,0.0,True,1.3,2.7092002949864784,0.06981317007977318,0.09014207933685749
4.0,4.0,-0.5,0.25,True,1.915,16.885409753434487,0.09956356484088257,0.19776845299412907
4.0,4.0,-0.5,0.5,True,2.54,47.61351026890925,0.15618964878380184,0.4509557184277392
4.0,4.0,-0.5,0.75,True,2.87,96.23023003814649,0.21693466508454876,0.7033923812408789
4.0,4.0,-0.5,1.0,True,3.005,170.67129442412875,0.2852757432883401,0.9489797954643403
4.0,4.0,-0.5,1.25,True,3.035,297.62924930714985,0.3623158834300979,1.1288514482058365
4.0,4.0,-0.5,1.5,False,nan,8747.845723443485,135.15679851444247,2.0393693022866937
4.0,4.0,-0.5,1.75,False,nan,8837.146400854173,48.26968813331472,2.046104631378743
4.0,4.0,-0.5,2.0,False,nan,8836.193666752079,52.683478088398104,2.07127713172812
4.0,4.0,-0.25,-2.0,False,nan,7986.78812086773,12471.114341036824,15.850544299994397
4.0,4.0,-0.25,-1.75,True,2.52,524.6015608825217,0.3547986142034656,1.0974701260515238
4.0,4.0,-0.25,-1.5,True,3.13,196.6991085985098,0.26240761972804566,1.2015712587857488
4.0,4.0,-0.25,-1.25,True,3.005,109.90129735923313,0.18808374428028862,0.9574552730224584
4.0,4.0,-0.25,-1.0,True,2.83,54.43363668771968,0.12379513396060558,0.7010029057478466
4.0,4.0,-0.25,-0.75,True,2.41,19.412185858406794,0.06981317007977318,0.4373298699237878
4.0,4.0,-0.25,-0.5,True,1.4000000000000001,2.2473681479091785,0.06981317007977318,0.16604543038779288
4.0,4.0,-0.25,-0.25,True,1.6300000000000001,1.9306624039149622,0.06981317007977318,0.10536914275754648
4.0,4.0,-0.25,0.0,True,1.93,18.109533492854517,0.11319475967295446,0.36959636352513964
4.0,4.0,-0.25,0.25,True,2.745,51.012697489506806,0.16904209073379706,0.6201585449585567
4.0,4.0,-0.25,0.5,True,2.94,101.90080754090488,0.22742741126617874,0.8598144228402805
4.0,4.0,-0.25,0.75,True,3.04,177.95798832674248,0.29260694960965244,1.088957321669148
4.0,4.0,-0.25,1.0,True,3.035,317.875617431123,0.3663389683212741,1.2043609603247272
4.0,4.0,-0.25,1.25,False,nan,8821.01544934608,89.88678855284182,2.0530001183224025
4.0,4.0,-0.25,1.5,False,nan,8770.595904039066,37.801312233471364,2.034384830050245
4.0,4.0,-0.25,1.75,False,nan,8784.35300870427,33.05018981615074,2.0629088627743877
4.0,4.0,-0.25,2.0,True,6.915,5255.727339578125,71467.36616908346,289.5389304889276
4.0,4.0,0.0,-2.0,True,2.825,409.38403049542586,0.3489873312132055,1.0558048828976836
4.0,4.0,0.0,-1.75,True,3.06,186.69598620248092,0.25529799929856845,1.0556337446591357
4.0,4.0,0.0,-1.5,True,2.94,102.63562156816674,0.1783916188935332,0.7945325114181924
4.0,4.0,0.0,-1.25,True,2.68,50.03640383986365,0.11289712853359313,0.5262029633483175
4.0,4.0,0.0,-1.0,True,1.875,17.560764011574058,0.06981317007977318,0.2612068570589722
4.0,4.0,0.0,-0.75,True,1.35,2.538481895476371,0.06981317007977318,0.05101192413606453
4.0,4.0,0.0,-0.5,True,1.7650000000000001,4.2067117529543,0.0778721004581759,0.2830606034598329
4.0,4.0,0.0,-0.25,True,2.575,22.400376117880636,0.12785026626937232,0.5432527330548812
4.0,4.0,0.0,0.0,True,2.86,57.579174958009446,0.18262041496887663,0.7886384324074862
4.0,4.0,0.0,0.25,True,2.995,111.24103276628122,0.23920608376680705,1.0163934007799815
4.0,4.0,0.0,0.5,True,3.12,190.16253076334002,0.3017101038593607,1.2290330137245649
4.0,4.0,0.0,0.75,True,2.9050000000000002,376.0875474809392,0.37400241866262396,1.2153070106500565
4.0,4.0,0.0,1.0,False,nan,8847.449201625817,71.10701132186743,2.049390674313424
4.0,4.0,0.0,1.25,False,nan,8825.960637451331,24.7227130604076,2.0342520254100407
4.0,4.0,0.0,1.5,False,nan,8822.015508056447,52.43364747849399,2.0499068978611517
4.0,4.0,0.0,1.75,False,nan,8838.255494908539,69.63818707871599,2.060962931173791
4.0,4.0,0.0,2.0,False,nan,8804.96257974078,61.688105143172095,2.0428212777538337
4.0,4.0,0.25,-2.0,True,3.0300000000000002,183.10919467561575,0.25185383298021324,0.9143518146913786
4.0,4.0,0.25,-1.75,True,2.86,99.66839343970757,0.17154091796169577,0.6362560916713786
4.0,4.0,0.25,-1.5,True,2.0,49.03933725900983,0.10453493205786152,0.35589984834337257
4.0,4.0,0.25,-1.25,True,1.82,18.910176317844858,0.07099209960945103,0.09928098119096951
4.0,4.0,0.25,-1.0,True,1.485,5.934398154739703,0.0733725486563706,0.20386061370169106
4.0,4.0,0.25,-0.75,True,2.285,9.557138511718584,0.0944066098252823,0.46076559013849205
4.0,4.0,0.25,-0.5,True,2.75,29.804047674908126,0.14301276743055838,0.715949662215306
4.0,4.0,0.25,-0.25,True,2.94,67.40227064288688,0.19670006545805807,0.955162276612218
4.0,4.0,0.25,0.0,True,3.055,124.31064041765096,0.25192490688018054,1.1716973266932216
4.0,4.0,0.25,0.25,True,3.1950000000000003,207.31985078484252,0.3122507183904596,1.3678926733810957
4.0,4.0,0.25,0.5,True,2.535,604.652476727394,0.40043847731677695,1.212604312522859
4.0,4.0,0.25,0.75,False,nan,7849.468666243259,58.156670897680094,2.0389119070314763
4.0,4.0,0.25,1.0,False,nan,8834.129207909871,70.94499869213823,2.035233487483748
4.0,4.0,0.25,1.25,False,nan,8790.441682352886,43.76635164690822,2.034739733849495
4.0,4.0,0.25,1.5,False,nan,8828.448475091302,46.54076113272221,2.046614733705944
4.0,4.0,0.25,1.75,False,nan,8795.191209942597,78.60036363700125,2.037236408109065
4.0,4.0,0.25,2.0,False,nan,8785.07549771801,40.41338900762357,2.0407467999143907
4.0,4.0,0.5,-2.0,True,2.745,101.26005194636194,0.16816344842232708,0.4852707811508311
4.0,4.0,0.5,-1.75,True,2.005,51.49428778881435,0.09952497206281946,0.19593920537457646
4.0,4.0,0.5,-1.5,True,1.545,23.446277205587524,0.07544037313370648,0.18377028453982358
4.0,4.0,0.5,-1.25,True,1.615,12.445574574004299,0.0828120845072842,0.3809123899401049
4.0,4.0,0.5,-1.0,True,2.59,18.0151003365808,0.11088294805722386,0.6367864379854347
4.0,4.0,0.5,-0.75,True,2.855,40.38488070682553,0.15847070207559816,0.8866324579394504
4.0,4.0,0.5,-0.5,True,2.995,80.60078041078657,0.21116683955791837,1.1189523983719092
4.0,4.0,0.5,-0.25,True,3.16,141.24233274281204,0.2654733597440595,1.325045481671564
4.0,4.0,0.5,0.0,True,3.255,229.67558743328942,0.3239091294597959,1.5042580249858593
4.0,4.0,0.5,0.25,False,nan,8670.48906777641,140160.19474001462,14863.963070282418
4.0,4.0,0.5,0.5,False,nan,8828.543214251804,36.14613138092954,2.0433380728774155
4.0,4.0,0.5,0.75,False,nan,8805.53620694291,96.52980133587046,2.042049835601242
4.0,4.0,0.5,1.0,False,nan,8849.394988354528,27.487249073801422,2.0543264781397
4.0,4.0,0.5,1.25,False,nan,8817.173994421877,78.68566318446865,2.047838193013047
4.0,4.0,0.5,1.5,False,nan,8836.044945312455,154.4733163994135,2.041152646555602
4.0,4.0,0.5,1.75,False,nan,8869.560085326824,123.27494713882204,2.038324813093361
4.0,4.0,0.5,2.0,False,nan,8870.020184901776,96.5109536343735,2.0410358944115337
4.0,4.0,0.75,-2.0,True,2.02,57.56467325870892,0.09881914689505956,0.22054875824392678
4.0,4.0,0.75,-1.75,True,1.815,31.16941253373918,0.08263961799458644,0.3229450739209015
4.0,4.0,0.75,-1.5,True,2.37,22.09553832558964,0.09533154502379602,0.5576350930575349
4.0,4.0,0.75,-1.25,True,2.74,29.629283745472524,0.12727022466912866,0.8105758976565796
4.0,4.0,0.75,-1.0,True,2.93,54.22979304863161,0.17407144107745012,1.0546704677257914
4.0,4.0,0.75,-0.75,True,3.11,97.33122664997329,0.2258894579956609,1.2794141085227233
4.0,4.0,0.75,-0.5,True,3.24,162.31000375809487,0.2795280301696625,1.4749784456729111
4.0,4.0,0.75,-0.25,True,3.3000000000000003,259.52506213087753,0.3366570922754298,1.6287448013607442
4.0,4.0,0.75,0.0,False,nan,8775.315646829698,78.4675835699538,2.029515327224169
4.0,4.0,0.75,0.25,False,nan,8805.080175355297,78.33903876494088,2.0475451441655417
4.0,4.0,0.75,0.5,False,nan,8784.41111212073,27.312646196167645,2.06511896255566
4.0,4.0,0.75,0.75,False,nan,8826.754017826092,71.13322409177644,2.0395960240068853
4.0,4.0,0.75,1.0,False,nan,8839.199313280482,78.99921795028311,2.0382528641709152
4.0,4.0,0.75,1.25,True,5.53,3989.5260399515973,2134.2854973043445,13.987862792636141
4.0,4.0,0.75,1.5,True,8.285,6444.917212475545,675.6566357656422,8.403418935485904
4.0,4.0,0.75,1.75,False,nan,8858.197303373578,50.62131840273945,2.057124359909903
4.0,4.0,0.75,2.0,False,nan,8825.438762563981,77.12001485853463,2.048371954263234
4.0,4.0,1.0,-2.0,True,2.145,42.09406289310508,0.09200373046641437,0.4889008291406934
4.0,4.0,1.0,-1.75,True,2.59,34.922276198040805,0.10936327765710134,0.7326118307211134
4.0,4.0,1.0,-1.5,True,2.84,44.467089745867575,0.14357889127873008,0.9817354015885011
4.0,4.0,1.0,-1.25,True,3.025,71.45419448799927,0.18977193012750324,1.2195680647956377
4.0,4.0,1.0,-1.0,True,3.205,117.79883975742014,0.24083565897410292,1.4360045481381973
4.0,4.0,1.0,-0.75,True,3.305,187.86615354784658,0.2940020923523579,1.6206006358739864
4.0,4.0,1.0,-0.5,True,3.1950000000000003,330.6827408740914,0.3520634923305264,1.6339370114508227
4.0,4.0,1.0,-0.25,False,nan,8712.04382923413,52.73518136274202,2.032255936047746
4.0,4.0,1.0,0.0,False,nan,8814.676441122192,33.30816429129934,2.042581321434285
4.0,4.0,1.0,0.25,False,nan,8827.462349107458,27.69990072048861,2.0437919027863227
4.0,4.0,1.0,0.5,False,nan,8823.200494985118,59.03406301497411,2.0468244725837925
4.0,4.0,1.0,0.75,False,nan,8669.60291573019,43.38514248355749,2.051520533186951
4.0,4.0,1.0,1.0,False,nan,8717.84084720203,49.28863036510119,2.0459762261682837
4.0,4.0,1.0,1.25,False,nan,8833.007133371306,59.13279814793696,2.028588595217645
4.0,4.0,1.0,1.5,True,5.36,3851.2520914648244,3805.6879159372766,20.57084003644957
4.0,4.0,1.0,1.75,False,nan,8846.208304862015,42.631721863112425,2.040388131516941
4.0,4.0,1.0,2.0,False,nan,8824.089359206606,71.17397757901273,2.042209219172854
4.0,4.0,1.25,-2.0,True,2.725,50.98055412797721,0.1241605281813511,0.9053080128360521
4.0,4.0,1.25,-1.75,True,2.915,62.619043628251426,0.1598192664170749,1.1499001158322357
4.0,4.0,1.25,-1.5,True,3.14,92.20985619859282,0.2055169237063958,1.3808823574316529
4.0,4.0,1.25,-1.25,True,3.2800000000000002,142.27211932758402,0.2559410537206649,1.5882066627738247
4.0,4.0,1.25,-1.0,True,3.355,218.43894391971787,0.3086897276228557,1.76072786077284
4.0,4.0,1.25,-0.75,False,nan,8687.197800619793,92.9422758143168,2.0578342919120964
4.0,4.0,1.25,-0.5,False,nan,8774.932817573976,59.44533719718937,2.053604417029718
4.0,4.0,1.25,-0.25,False,nan,8818.093654659244,65.15349425990746,2.064212576635844
4.0,4.0,1.25,0.0,False,nan,8730.026716342314,21.272312172621845,2.0574279770107657
4.0,4.0,1.25,0.25,False,nan,8812.034635425247,77.8400437690939,2.046729121900245
4.0,4.0,1.25,0.5,False,nan,8832.54975177159,48.76217142534927,2.0433239694789926
4.0,4.0,1.25,0.75,False,nan,8786.699987709157,67.02354585291452,2.0418725722903757
4.0,4.0,1.25,1.0,False,nan,8788.052352040722,30.585413726151867,2.029513115088703
4.0,4.0,1.25,1.25,True,4.87,3405.8605473411076,2412.775867492359,60.693025438162785
4.0,4.0,1.25,1.5,False,nan,8814.345143634957,28.226630460905525,2.051268174937248
4.0,4.0,1.25,1.75,False,nan,8765.326901702565,65.34232009249574,2.0563837755124688
4.0,4.0,1.25,2.0,False,nan,8748.11294939979,64.2621146241437,2.046575406291858
4.0,4.0,1.5,-2.0,True,3.055,84.20471777742503,0.176001636669487,1.3147045491392697
4.0,4.0,1.5,-1.75,True,3.23,116.6953155282046,0.2213023938280655,1.5381740884193804
4.0,4.0,1.5,-1.5,True,3.34,171.10215884634798,0.27119026181475736,1.7355091019614508
4.0,4.0,1.5,-1.25,True,3.3850000000000002,257.4571513427734,0.3238269910204358,1.8829796929915694
4.0,4.0,1.5,-1.0,False,nan,8779.293484911199,64.92164158364585,2.040366067076083
4.0,4.0,1.5,-0.75,False,nan,8826.59873879967,60.08782493968179,2.052600418245792
4.0,4.0,1.5,-0.5,False,nan,8863.351154566757,227.6326257756953,2.0810965149531886
4.0,4.0,1.5,-0.25,False,nan,8724.793172221327,23.21146730528529,2.048393253536204
4.0,4.0,1.5,0.0,False,nan,8762.85691145968,64.75237188609313,2.031279524691348
4.0,4.0,1.5,0.25,False,nan,8811.450545080908,126.48901274248176,2.048738153070308
4.0,4.0,1.5,0.5,False,nan,8801.040127694465,90.24433534036926,2.0383846935072336
4.0,4.0,1.5,0.75,False,nan,8855.524067211054,59.72516315278947,2.057616425991891
4.0,4.0,1.5,1.0,False,nan,8810.01212787898,77.29112975303131,2.0519630847387065
4.0,4.0,1.5,1.25,False,nan,8834.333996257456,34.30456328873209,2.030105794377905
4.0,4.0,1.5,1.5,False,nan,8749.31774899345,40.0876360887424,2.033884832256386
4.0,4.0,1.5,1.75,False,nan,8791.618993763084,46.460715316696174,2.0374985828297976
4.0,4.0,1.5,2.0,False,nan,8849.23719401031,52.3939500896716,2.0633141022413524
4.0,4.0,1.75,-2.0,True,3.3000000000000003,145.16959739115612,0.23714411854325976,1.6909965507753935
4.0,4.0,1.75,-1.75,True,3.39,204.74840456659086,0.28656411104624485,1.877362834306606
4.0,4.0,1.75,-1.5,True,3.265,354.987574812561,0.3419640526169638,1.845673143099813
4.0,4.0,1.75,-1.25,False,nan,8780.361644906574,52.98082418883177,2.0568117089250864
4.0,4.0,1.75,-1.0,False,nan,8737.09603558059,33.07965236702045,2.040059396349835
4.0,4.0,1.75,-0.75,False,nan,8843.066878631525,53.040038524793715,2.049127991385905
4.0,4.0,1.75,-0.5,False,nan,8821.488313778438,41.54123216796569,2.034301135901622
4.0,4.0,1.75,-0.25,False,nan,8807.703703353598,46.83149485144137,2.0474584095530997
4.0,4.0,1.75,0.0,True,4.375,2976.5958560576573,53745.71364232155,958.7509540078336
4.0,4.0,1.75,0.25,False,nan,8847.744894599322,53.30833826321896,2.0506780105844
4.0,4.0,1.75,0.5,False,nan,8751.9481162822,65.46321141750853,2.0382088592483854
4.0,4.0,1.75,0.75,False,nan,7270.337644136185,40.034144134241615,2.059251352833028
4.0,4.0,1.75,1.0,False,nan,8797.991683535038,100.07531360515395,2.0426635284034345
4.0,4.0,1.75,1.25,True,6.735,5033.2281159774,23688.433299966768,34.15427025702431
4.0,4.0,1.75,1.5,False,nan,8834.274349741943,34.04995791487578,2.027654066907582
4.0,4.0,1.75,1.75,False,nan,8772.433211827265,133.32439701164236,2.0321758052891172
4.0,4.0,1.75,2.0,False,nan,8781.15219620568,46.95536576135385,2.0522882532732387
4.0,4.0,2.0,-2.0,False,nan,7816.513970090142,84.52515425390126,2.036942606251691
4.0,4.0,2.0,-1.75,False,nan,8814.352586976582,171.4609001181386,2.0428570086508224
4.0,4.0,2.0,-1.5,False,nan,8747.883361707603,69.44303785859826,2.0489620323005444
4.0,4.0,2.0,-1.25,False,nan,8757.447179826731,53.16029614074616,2.0451003843041367
4.0,4.0,2.0,-1.0,False,nan,8856.098875690033,26.88798836784448,2.055916128240226
4.0,4.0,2.0,-0.75,False,nan,8812.65809484283,59.247622659052716,2.0484840104066664
4.0,4.0,2.0,-0.5,False,nan,8758.234327363147,40.42635622787528,2.0334009382379725
4.0,4.0,2.0,-0.25,True,4.875,3428.6992679057435,761.2764916654345,34.48441688390745
4.0,4.0,2.0,0.0,False,nan,8807.733703653521,46.65179804570499,2.0466838593904937
4.0,4.0,2.0,0.25,False,nan,8835.684884152406,50.27229754237094,2.0378821067050197
4.0,4.0,2.0,0.5,False,nan,8790.145996880403,89.85141056021251,2.0509326222987783
4.0,4.0,2.0,0.75,False,nan,8844.713863535697,43.85603759773134,2.0412923369067655
4.0,4.0,2.0,1.0,True,9.735,7670.905673520785,1031.9906817377896,3.9205477864360927
4.0,4.0,2.0,1.25,False,nan,8815.754327213508,21.05614860440484,2.0516851708721218
