q1_deg,q2_deg,recovered,settling_time,total_control_effort,peak_angle_error,peak_cart_displacement
-5.0,1.0,True,1.715,5.1455313982271225,0.08732559672658761,0.3290118972217036
-5.0,2.0,True,1.52,4.610553781949019,0.08726646259971647,0.21676526877196067
-5.0,3.0000000000000004,True,1.3900000000000001,8.067194960197526,0.08726646259971647,0.12616516307203315
-5.0,4.0,True,1.35,15.55620002924711,0.08726646259971647,0.10200659392660845
-5.0,5.0,True,1.9100000000000001,27.11793409957268,0.08726646259971647,0.15705083155215024
-5.0,6.000000000000001,True,1.98,42.793270866205425,0.10471975511965978,0.2685609471279212
-5.0,7.0,True,2.45,62.816194570736634,0.12546876922929318,0.38581549213645044
-5.0,8.0,True,2.73,87.99370520515072,0.15840546325185265,0.509119401168327
-5.0,9.0,True,2.875,119.47707099314404,0.1943737443972696,0.6355225449840047
-5.0,10.0,True,2.965,158.85789254307997,0.23332740594112908,0.7615597564629556
-5.0,11.0,True,3.025,208.72676209256153,0.27489167263750974,0.8809741248114308
-5.0,12.000000000000002,True,3.0500000000000003,273.4205225555871,0.31917367787976064,0.9868866070982966
-4.0,-12.000000000000002,False,nan,8780.02691672872,42.44477910747267,2.0477759232350663
-4.0,-11.0,True,2.68,460.85510090534046,0.3942274499398336,1.1186900578654086
-4.0,-10.0,True,3.18,272.066171457152,0.35688249538268535,1.326508005372921
-4.0,-9.0,True,3.145,218.3469028330411,0.32514332915721605,1.2518601069689856
-4.0,-8.0,True,3.08,174.3156744158812,0.29448878013345325,1.167554594630838
-4.0,-7.0,True,3.025,137.55089372984534,0.26488706633215264,1.076808679501485
-4.0,-6.000000000000001,True,2.985,106.4946946708064,0.23637202072116162,0.9821987330793507
-4.0,-5.0,True,2.93,80.06484356866028,0.20906705694950478,0.886097090367065
-4.0,-4.0,True,2.86,57.57917495800939,0.18262041496887663,0.7886384324074859
-4.0,-3.0000000000000004,True,2.765,38.94699396886526,0.15603706623352548,0.6861257761305893
-4.0,-2.0,True,2.625,24.159485971057993,0.1294956236243397,0.5790104463214669
-4.0,-1.0,True,2.3850000000000002,13.218959734543953,0.10357782159695055,0.4682121401905572
-4.0,0.0,True,1.7850000000000001,6.144178114546847,0.08023950503992726,0.3548557522043223
-4.0,1.0,True,1.61,2.9631165861374087,0.06981317007977318,0.24071593484137066
-4.0,2.0,True,1.4000000000000001,3.7076640499555933,0.06981317007977318,0.132601901471698
-4.0,3.0000000000000004,True,1.34,8.4103046010437,0.06981317007977318,0.08318835506855198
-4.0,4.0,True,1.835,17.102840556036625,0.06981317007977318,0.12454216751402439
-4.0,5.0,True,1.94,29.817243905372493,0.08726646259971647,0.23684846915418983
-4.0,6.000000000000001,True,1.99,46.58421265819758,0.10891906507607622,0.3485339064386107
-4.0,7.0,True,2.63,67.65064116160788,0.13888437011933663,0.4645353434122132
-4.0,8.0,True,2.805,93.80781239105116,0.17174209705743657,0.5851955101964712
-4.0,9.0,True,2.915,126.1964290423843,0.20721827396343934,0.7074988388051613
-4.0,10.0,True,2.99,166.41790456054386,0.245249963631742,0.8279373004064025
-4.0,11.0,True,3.035,217.02938464763923,0.28568599072580025,0.941237535831961
-4.0,12.000000000000002,True,3.055,282.41728754454334,0.3283709467052136,1.0399433421548154
-3.0000000000000004,-12.000000000000002,False,nan,8738.933470417353,39.977359505342235,2.04070319799876
-3.0000000000000004,-11.0,True,3.005,349.4764842774466,0.37742709207669306,1.2183572545411168
-3.0000000000000004,-10.0,True,3.1550000000000002,253.35980783664917,0.34166095016117637,1.2692989259976664
-3.0000000000000004,-9.0,True,3.105,202.30188722506136,0.3092788218613156,1.1884798976552333
-3.0000000000000004,-8.0,True,3.045,160.35495815035438,0.2780251923451584,1.0989129419388937
-3.0000000000000004,-7.0,True,3.005,125.33739153030902,0.24794200473711797,1.0038376799131015
-3.0000000000000004,-6.000000000000001,True,2.955,95.81161713905578,0.21909222551894736,0.9058092512206419
-3.0000000000000004,-5.0,True,2.89,70.78525741839398,0.1914540884309102,0.806797105135353
-3.0000000000000004,-4.0,True,2.805,49.625927555249746,0.16469798758265275,0.706921100243336
-3.0000000000000004,-3.0000000000000004,True,2.68,32.31889882082027,0.13769557775635333,0.6020399361800586
-3.0000000000000004,-2.0,True,2.485,18.848469357929137,0.11065766036233919,0.4929928248677776
-3.0000000000000004,-1.0,True,1.845,9.219150105935174,0.0841172824966121,0.380728979320052
